"","fecha_inicial","fecha_final","año_inicial","mes_inicial","dia_inicial","año_final","mes_final","dia_final","pais","ciudad","categoria_principal","categoria","proyecto_featured","descripcion_largo","descripcion_full_largo","titulo_largo","cant_creaciones_dueño","cant_faqs","cant_imagenes","cant_videos","cant_tiers","tier_promedio","tier_max","tier_min","duracion","moneda","objetivo_monto","objetivo_ratio","monto_obtenido","monto_obtenido_porcentaje","estado","exito","cant_actualizaciones","cant_backers","cant_backers_tiers","cant_comentarios","backers_promedio_por_tier","aporte_promedio_por_backer","title","cotizacion","moneda_igual_pais","dia_semana_inicial","dia_semana_final","weekend_inicial","weekend_final","primera_quincena_inicial","primera_quincena_final","id"
"3796",2019-03-14,2019-04-23,2019,3,14,2019,4,23,"United Kingdom","London","Technology","Web","0",128,2458,60,1,0,1,0,2,46.400375,66.28625,26.5145,40,"GBP",9280.075,307.570685734375,233.3276,0.0251,"Funding Unsuccessful","fail",0,5,2,1,1,35.2,"Breef.io | automate requirements gathering for your projects",1.325725,1,"jueves","martes",0,0,1,0,3813
"3797",2019-02-22,2019-04-23,2019,2,22,2019,4,23,"United Kingdom","Chichester","Games","Video Games","0",90,1242,39,1,0,1,0,4,11.7468,26.104,1.3052,60,"GBP",3132.48,68.1418816,43.0716,0.0138,"Funding Unsuccessful","fail",1,5,4,0,1,6.6,"Welcome To... Chichester 3 Visual Novel",1.3052,1,"viernes","martes",0,0,0,0,3814
"3798",2019-03-19,2019-04-23,2019,3,19,2019,4,23,"United States","Dallas","Games","Video Games","0",118,4919,43,1,0,35,3,11,615,5000,5,35,"USD",36000,1028.57142857143,3587,0.0996,"Funding Unsuccessful","fail",7,32,28,2,2.55,112.09,"Status Quo: Chronicles of a Universe at War",1,1,"martes","martes",0,0,0,0,3815
"3799",2019-03-24,2019-04-23,2019,3,24,2019,4,23,"United States","Brooklyn","Design","Product Design","0",107,2385,31,1,0,5,0,3,12.3333333333333,25,2,30,"USD",950,31.6666666666667,8025,8.4474,"Funding Successful","success",8,291,286,20,95.33,27.58,"The Reptile Club: Pride Edition",1,1,"domingo","martes",1,0,0,0,3816
"3800",2019-04-02,2019-04-23,2019,4,2,2019,4,23,"United Kingdom","Falmouth","Film & Video","Animation","0",93,1822,12,1,0,5,1,6,59.0715,131.27,6.5635,21,"GBP",656.35,41.028125952381,697.0437,1.062,"Funding Successful","success",0,19,9,2,1.12,27.95,"Dolla Frills",1.3127,1,"martes","martes",0,0,1,0,3817
"3801",2019-03-24,2019-04-23,2019,3,24,2019,4,23,"United States","New York","Games","Playing Cards","0",103,6355,23,1,0,39,0,11,93.1818181818182,466,8,30,"USD",5000,166.666666666667,16703,3.3406,"Funding Successful","success",4,359,356,119,32.36,46.53,"Surfboard Playing Cards",1,1,"domingo","martes",1,0,0,0,3818
"3802",2019-04-09,2019-04-23,2019,4,9,2019,4,23,"Germany","Berlin","Music","Classical Music","0",41,2303,51,1,0,1,0,1,16.89975,16.89975,16.89975,14,"EUR",1126.65,90.66715875,2.2533,0.002,"Funding Unsuccessful","fail",0,2,0,0,0,1,"'Mostly Piano' Mark Meiertal Compositions 2014-2018",1.12665,1,"martes","martes",0,0,1,0,3819
"3803",2019-03-24,2019-04-23,2019,3,24,2019,4,23,"United States","Atlanta","Design","Product Design","0",124,5443,51,1,1,20,1,7,46.4285714285714,100,10,30,"USD",15000,500,15272,1.0181,"Funding Successful","success",0,217,192,3,27.43,70.38,"The Umbrella Buddy Bag: Your Umbrella's Best Friend",1,1,"domingo","martes",1,0,0,0,3820
"3804",2019-03-23,2019-04-22,2019,3,23,2019,4,22,"Canada","Mississauga","Games","Video Games","0",54,1705,13,1,0,16,1,7,237.857142857143,1000,5,30,"USD",20000,666.666666666667,682,0.0341,"Funding Unsuccessful","fail",0,25,22,1,3.14,27.28,"Project Platz",1,0,"sábado","lunes",1,0,0,0,3821
"3805",2019-03-19,2019-04-23,2019,3,19,2019,4,23,"United States","Astoria","Design","Product Design","0",133,2624,30,1,0,8,1,7,117.142857142857,260,5,35,"USD",25000,714.285714285714,4598,0.1839,"Funding Unsuccessful","fail",3,53,46,1,6.57,86.75,"Verses — A Life Built on Words",1,1,"martes","martes",0,0,0,0,3822
"3806",2019-04-02,2019-04-23,2019,4,2,2019,4,23,"United States","Houston","Publishing","Publishing","0",127,2221,53,1,0,1,0,1,150,150,150,21,"USD",7000,333.333333333333,2,3e-04,"Funding Unsuccessful","fail",0,2,0,0,0,1,"Beauty from Within: explore and cultivate your gifts.",1,1,"martes","martes",0,0,1,0,3823
"3807",2019-04-03,2019-04-23,2019,4,3,2019,4,23,"United States","Marshfield","Photography","Nature","0",122,448,25,1,0,3,1,3,15,22,5,20,"USD",500,25,32,0.064,"Funding Unsuccessful","fail",0,4,1,1,0.33,8,"MESSAGES IN THE SAND.....",1,1,"miércoles","martes",0,0,1,0,3824
"3808",2019-04-09,2019-04-23,2019,4,9,2019,4,23,"United States","Sandy","Games","Tabletop Games","0",114,3175,4,1,5,15,1,4,39.5,62,22,14,"USD",15000,1071.42857142857,221928,14.7952,"Funding Successful","success",6,4916,1312,716,328,45.14,"Roam",1,1,"martes","martes",0,0,1,0,3825
"3809",2019-04-03,2019-04-24,2019,4,3,2019,4,24,"United States","Los Angeles","Games","Tabletop Games","0",122,2628,14,1,2,43,1,7,76.4285714285714,150,10,21,"USD",8000,380.952380952381,27056,3.382,"Funding Successful","success",12,416,408,156,58.29,65.04,"The War Demons",1,1,"miércoles","miércoles",0,0,1,0,3826
"3810",2019-04-03,2019-04-23,2019,4,3,2019,4,23,"United States","Denver","Games","Tabletop Games","0",68,3765,53,1,0,16,2,8,77,300,1,20,"USD",15000,750,1039,0.0693,"Funding Unsuccessful","fail",9,20,17,7,1.89,51.95,"Zombie Golf; Who is the Best Golfer of the Apocalypse",1,1,"miércoles","martes",0,0,1,0,3827
"3811",2019-04-03,2019-04-24,2019,4,3,2019,4,24,"United States","Los Angeles","Games","Playing Cards","0",117,1731,56,1,0,6,1,8,53.75,175,5,21,"USD",6500,309.52380952381,2519,0.3875,"Funding Unsuccessful","fail",5,50,48,1,6,50.38,"Nano Starseeds Tarot: A Stellar Journey to Enlightenment",1,1,"miércoles","miércoles",0,0,1,0,3828
"3812",2019-03-26,2019-04-23,2019,3,26,2019,4,23,"United States","Oklahoma City","Design","Product Design","0",85,2008,41,1,15,39,1,17,164.470588235294,999,15,28,"USD",12500,446.428571428571,13103,1.0482,"Funding Successful","success",5,205,202,2,11.88,63.92,"Preserve Journals | A Celebration Journal",1,1,"martes","martes",0,0,0,0,3829
"3813",2019-04-08,2019-04-23,2019,4,8,2019,4,23,"United States","Baltimore","Film & Video","Drama","0",86,3018,12,1,0,2,1,4,41.25,100,5,15,"USD",3000,200,201,0.067,"Funding Unsuccessful","fail",2,8,4,0,1,25.12,"MUKHANNATHUN",1,1,"lunes","martes",0,0,1,0,3830
"3814",2019-02-21,2019-04-22,2019,2,21,2019,4,22,"United States","Clearfield","Food","Food","0",103,10421,55,1,0,1,1,6,198.166666666667,500,9,60,"USD",1800,30,2429,1.3494,"Funding Successful","success",10,12,8,2,1.14,202.42,"The Campfire Convection Oven - Most Portable Pizza Oven",1,1,"jueves","lunes",0,0,0,0,3831
"3815",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"United States","Syracuse","Food","Cookbooks","1",65,2248,53,1,0,30,1,8,55.125,150,1,30,"USD",5000,166.666666666667,5467,1.0934,"Funding Successful","success",12,174,166,2,16.6,31.42,"Fetagetaboutit: A Plant-Based, Minimal-Waste Cookbook",1,1,"lunes","miércoles",0,0,0,0,3832
"3816",2019-03-19,2019-04-23,2019,3,19,2019,4,23,"Australia","Sydney","Fashion","Fashion","0",118,1519,58,1,0,28,2,7,166.142857142857,287,7,35,"USD",25000,714.285714285714,794,0.0318,"Cancelled by Creator","fail",1,8,4,0,0.57,99.25,"Lusberry Bags: Sustainable materials with beautiful design",1,0,"martes","martes",0,0,0,0,3833
"3817",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"Canada","Edmonton","Fashion","Accessories","0",115,636,30,1,0,1,0,5,34,65,15,30,"USD",1400,46.6666666666667,219,0.1564,"Cancelled by Creator","fail",3,7,6,0,1.2,31.29,"Cat Creatures Hard Enamel Pins",1,0,"lunes","miércoles",0,0,0,0,3834
"3818",2019-03-23,2019-04-22,2019,3,23,2019,4,22,"United States","White Plains","Technology","Apps","0",134,1948,30,1,0,0,1,7,2240,10000,5,30,"USD",50000,1666.66666666667,26,5e-04,"Funding Unsuccessful","fail",0,2,1,0,0.14,13,"StudFinder: Lesbian Dating App",1,1,"sábado","lunes",1,0,0,0,3835
"3819",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"United States","Coeur D'Alene","Games","Tabletop Games","0",111,3295,34,1,0,0,1,11,48.6363636363636,170,1,30,"USD",3750,125,24,0.0064,"Funding Unsuccessful","fail",0,5,4,3,0.36,4.8,"S.K.A.T.E. deck-building card game",1,1,"lunes","miércoles",0,0,0,0,3836
"3820",2019-02-22,2019-04-23,2019,2,22,2019,4,23,"Mexico","Durango","Crafts","Woodworking","0",119,281,21,1,0,1,0,1,5.2191,5.2191,5.2191,60,"MXN",782.865,0.68097512025,1.513539,0.0019,"Funding Unsuccessful","fail",1,2,0,0,0,14.5,"Taller de madera soto",0.052191,1,"viernes","martes",0,0,0,0,3837
"3821",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"United States","Madison","Games","Video Games","0",132,7923,7,1,9,67,3,13,678.846153846154,5000,5,30,"USD",52500,1750,105626,2.0119,"Funding Successful","success",15,2808,1275,240,70.83,37.62,"Prodeus",1,1,"lunes","miércoles",0,0,0,0,3838
"3822",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"France","Paris","Publishing","Art Books","1",125,3148,35,1,0,12,1,12,426.8772375,2523.3565,18.1048,30,"EUR",16973.25,640.20270125,17764.20345,1.0466,"Funding Successful","success",2,136,133,0,11.08,115.43,"CHAIS, le livre / CELLARS, the book",1.13155,1,"lunes","miércoles",0,0,0,0,3839
"3823",2019-02-25,2019-04-23,2019,2,25,2019,4,23,"United States","Reno","Games","Video Games","0",46,1759,37,1,0,1,0,6,1703.33333333333,10000,10,57,"USD",1e+05,1754.38596491228,11,1e-04,"Funding Unsuccessful","fail",1,2,1,0,0.17,5.5,"The lamest game ever developed by man",1,1,"lunes","martes",0,0,0,0,3840
"3824",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"United States","Lawrenceburg","Games","Tabletop Games","0",64,34,7,1,4,8,4,10,34.2,125,1,30,"USD",5000,166.666666666667,6574,1.3148,"Funding Successful","success",9,255,253,17,25.3,25.78,"SetBack",1,1,"lunes","miércoles",0,0,0,0,3841
"3825",2019-04-09,2019-04-24,2019,4,9,2019,4,24,"Singapore","Singapore","Games","Tabletop Games","0",133,509,39,1,0,16,1,3,18,39,2,15,"USD",7500,500,16366,2.1821,"Funding Successful","success",15,527,524,114,174.67,31.06,"Volleyball High - Road to the Nationals",1,0,"martes","miércoles",0,0,1,0,3842
"3826",2019-03-18,2019-04-22,2019,3,18,2019,4,22,"United States","Rochester","Games","Video Games","0",134,12799,58,1,0,77,1,17,795.882352941176,8000,5,35,"USD",8000,228.571428571429,9573,1.1966,"Funding Successful","success",13,367,356,40,20.94,26.08,"Love Mythos: Sanctuary Island, a Mythological Visual Novel",1,1,"lunes","lunes",0,0,0,0,3843
"3827",2019-04-09,2019-04-24,2019,4,9,2019,4,24,"United States","Los Angeles","Film & Video","Comedy","0",90,335,5,1,0,0,1,3,28.3333333333333,50,15,15,"USD",1000,66.6666666666667,331,0.331,"Funding Unsuccessful","fail",0,6,2,0,0.67,55.17,"Kazoo",1,1,"martes","miércoles",0,0,1,0,3844
"3828",2019-04-02,2019-04-22,2019,4,2,2019,4,22,"Croatia","Zagreb","Games","Playing Cards","0",109,3582,24,1,0,16,1,7,57.8571428571429,180,1,20,"USD",3000,150,4930,1.6433,"Funding Successful","success",2,146,145,8,18.12,33.77,"Werewolf - Playing cards",1,0,"martes","lunes",0,0,1,0,3845
"3829",2019-03-23,2019-04-22,2019,3,23,2019,4,22,"Mexico","Colima","Film & Video","Animation","0",25,1391,18,1,2,0,1,3,4.01541666666667,10.475,0.52375,30,"MXN",2356.875,4.1147109375,0.995125,4e-04,"Funding Unsuccessful","fail",0,1,0,1,0,19,"Un cuento de hadas",0.052375,1,"sábado","lunes",1,0,0,0,3846
"3830",2019-04-02,2019-04-22,2019,4,2,2019,4,22,"United States","Long Beach","Comics","Comic Books","1",43,3654,14,1,2,9,0,10,33.6,100,1,20,"USD",3000,150,7503,2.501,"Funding Successful","success",8,213,211,5,21.1,35.23,"SHIRTLIFTER #6",1,1,"martes","lunes",0,0,1,0,3847
"3831",2019-03-23,2019-04-22,2019,3,23,2019,4,22,"United Kingdom","London","Film & Video","Shorts","0",87,3546,58,1,0,1,0,8,167.684216875,660.8245,6.608245,30,"GBP",4625.7715,203.788209240117,1818.589024,0.3931,"Funding Unsuccessful","fail",3,25,19,0,2.38,55.04,"Moonfish. Short film about a young woman's self-discovery.",1.321649,1,"sábado","lunes",1,0,0,0,3848
"3832",2019-02-22,2019-04-22,2019,2,22,2019,4,22,"Mexico","Zacatecas","Film & Video","Narrative Film","0",133,7662,19,1,0,17,1,11,1049.98802727273,5219.1,15.6573,59,"MXN",23485.95,20.7755121432203,950.867829,0.0405,"Funding Unsuccessful","fail",0,26,19,0,1.73,700.73,"Las Últimas Plumas.",0.052191,1,"viernes","lunes",0,0,0,0,3849
"3833",2019-03-14,2019-04-23,2019,3,14,2019,4,23,"United States","Santa Fe","Music","Music","0",133,5435,34,1,0,3,2,18,749.166666666667,5000,10,40,"USD",20000,500,20835,1.0417,"Funding Successful","success",6,160,141,0,7.05,130.22,"Jono Manson is making a new album!",1,1,"jueves","martes",0,0,1,0,3850
"3834",2019-02-21,2019-04-22,2019,2,21,2019,4,22,"United States","West Orange","Film & Video","Drama","0",44,1785,27,1,0,1,0,9,987.222222222222,5000,10,60,"USD",15000,250,26,0.0017,"Funding Unsuccessful","fail",0,2,1,1,0.1,13,"First Love, a featured film",1,1,"jueves","lunes",0,0,0,0,3851
"3835",2019-03-24,2019-04-23,2019,3,24,2019,4,23,"Canada","Halifax","Comics","Comics","0",135,1622,12,1,0,8,1,8,57.5,150,10,30,"USD",5000,166.666666666667,5453,1.0906,"Funding Successful","success",5,105,96,41,12,51.93,"Sister Mercy",1,0,"domingo","martes",1,0,0,0,3852
"3836",2019-02-21,2019-04-22,2019,2,21,2019,4,22,"United States","New York","Games","Video Games","0",131,2511,59,1,0,9,1,8,148.25,500,1,60,"USD",5000,83.3333333333333,1,2e-04,"Cancelled by Creator","fail",0,1,0,0,0,1,"Operation Z For Zombies Game, For PC/Android, Demo Included",1,1,"jueves","lunes",0,0,0,0,3853
"3837",2019-03-23,2019-04-22,2019,3,23,2019,4,22,"United States","Dallas","Games","Tabletop Games","0",62,8222,25,1,1,26,1,7,64.2857142857143,150,5,30,"USD",3000,100,8512,2.8373,"Funding Successful","success",9,164,160,14,17.78,51.9,"Brassman’s Adventure Club",1,1,"sábado","lunes",1,0,0,0,3854
"3838",2019-02-21,2019-04-22,2019,2,21,2019,4,22,"United States","Detroit","Publishing","Publishing","0",131,648,30,1,0,1,0,1,5,5,5,60,"USD",5000,83.3333333333333,1,2e-04,"Funding Unsuccessful","fail",0,1,0,0,0,1,"The Secret History of Downtown",1,1,"jueves","lunes",0,0,0,0,3855
"3839",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"Canada","St-Élie-de-Caxton","Art","Illustration","0",106,3221,43,1,0,1,1,4,23.25,34,10,30,"USD",600,20,762,1.27,"Funding Successful","success",2,26,25,0,4.17,29.31,"TOUT EST POSSIBLE! / EVERYTHING'S POSSIBLE!",1,0,"lunes","miércoles",0,0,0,0,3856
"3840",2019-04-08,2019-04-22,2019,4,8,2019,4,22,"United Kingdom","Southampton","Art","Illustration","0",123,3023,30,1,0,6,0,6,16.3275,32.655,2.6124,14,"GBP",261.24,24.373692,335.6934,1.285,"Funding Successful","success",3,15,13,0,1.86,17.13,"Dinocorn hard enamel pin badge",1.3062,1,"lunes","lunes",0,0,1,0,3857
"3841",2019-03-22,2019-04-22,2019,3,22,2019,4,22,"Japan","Yokohama-shi","Art","Illustration","0",62,212,20,1,0,1,0,1,0.0272913,0.0272913,0.0272913,31,"JPY",1819.42,0.533917602645161,0.9915839,5e-04,"Cancelled by Creator","fail",1,1,0,0,0,109,"The Fantasy Art Book",0.0090971,1,"viernes","lunes",0,0,0,0,3858
"3842",2019-04-10,2019-04-22,2019,4,10,2019,4,22,"United Kingdom","Leicester","Games","Tabletop Games","0",97,1986,19,1,0,2,0,7,24.8862,73.3488,1.3098,12,"GBP",1309.8,142.96467,3150.069,2.405,"Funding Successful","success",2,103,101,0,14.43,23.35,"A5 Gamers' Notebook",1.3098,1,"miércoles","lunes",0,0,1,0,3859
"3843",2019-02-21,2019-04-22,2019,2,21,2019,4,22,"Canada","Montreal","Games","Games","0",128,1037,60,1,10,6,1,7,788.857142857143,5000,25,60,"USD",50000,833.333333333333,971576,19.4315,"Funding Successful","success",19,7246,1399,487,139.9,134.08,"Seb McKinnon Magic the Gathering Playmats: LIMITED EDITION 2",1,0,"jueves","lunes",0,0,0,0,3860
"3844",2019-03-08,2019-04-22,2019,3,8,2019,4,22,"United States","New York","Comics","Anthologies","0",32,628,26,1,3,7,1,7,71.5714285714286,250,1,45,"USD",5000,111.111111111111,5954,1.1908,"Funding Successful","success",5,204,192,7,27.43,29.19,"All-Women Horror Anthology",1,1,"viernes","lunes",0,0,1,0,3861
"3845",2019-03-23,2019-04-22,2019,3,23,2019,4,22,"Germany","Münster","Art","Art","0",135,4088,51,1,1,33,10,12,29.71623375,54.338256,7.924329,30,"EUR",339.6141,12.81530410209,3250.106937,9.57,"Funding Successful","success",11,136,133,4,11.08,21.11,"♥ GAMER CHILDHOOD MELODIES - TLoZ OoT Enamel Pins ♥",1.132047,1,"sábado","lunes",1,0,0,0,3862
"3846",2019-03-23,2019-04-22,2019,3,23,2019,4,22,"United Kingdom","Oxford","Music","Pop","0",68,966,42,1,0,2,1,13,182.794223230769,792.9894,7.929894,30,"GBP",1982.4735,87.33780396005,0,0,"Cancelled by Creator","fail",0,0,0,0,0,0,"Pre-Order - Live Album - O2 Academy Oxford",1.321649,1,"sábado","lunes",1,0,0,0,3863
"3847",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"United Kingdom","Southampton","Art","Art","0",38,810,19,1,0,3,0,3,14.52,19.8,10.56,30,"GBP",159.72,7.02768,398.64,2.4959,"Funding Successful","success",3,25,24,0,8,12.08,"The 12:37 Logo Pins",1.32,1,"lunes","miércoles",0,0,0,0,3864
"3848",2019-02-25,2019-04-22,2019,2,25,2019,4,22,"United Kingdom","London","Art","Art","0",135,2509,41,1,0,1,0,1,65.6295,65.6295,65.6295,56,"GBP",13125.9,307.659376446429,26.2518,0.002,"Funding Unsuccessful","fail",0,2,0,0,0,10,"Kino Klassiki Restorations - MAYAK (2006)",1.31259,1,"lunes","lunes",0,0,0,0,3865
"3849",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"United States","Berkeley","Technology","Gadgets","0",28,7504,11,1,9,35,1,12,145.083333333333,495,1,30,"USD",10000,333.333333333333,29563,2.9563,"Funding Successful","success",8,151,147,43,7,195.78,"LEXI LIGHTS",1,1,"lunes","miércoles",0,0,0,0,3866
"3850",2019-02-21,2019-04-22,2019,2,21,2019,4,22,"United States","Gaithersburg","Food","Food Trucks","0",62,3108,22,1,0,1,1,9,2161.11111111111,10000,25,60,"USD",25000,416.666666666667,1698,0.0679,"Funding Unsuccessful","fail",1,36,22,0,2.44,47.17,"Keep Say Cheese Movin'",1,1,"jueves","lunes",0,0,0,0,3867
"3851",2019-03-20,2019-04-22,2019,3,20,2019,4,22,"Mexico","Monterrey","Technology","Gadgets","0",126,667,46,1,0,1,1,2,29.2127,53.114,5.3114,33,"MXN",265.57,0.427438938787879,270.190918,1.0174,"Funding Successful","success",0,10,7,0,3.5,508.7,"Rally Wash: ropa limpia donde sea y cuando sea",0.053114,1,"miércoles","lunes",0,0,0,0,3868
"3852",2019-03-11,2019-04-22,2019,3,11,2019,4,22,"Germany","Cottbus","Technology","Apps","0",113,6341,33,1,6,12,2,11,42.9898636363636,225.185,6.75555,42,"EUR",9007.4,241.468020119048,22137.93735,2.4577,"Funding Successful","success",13,698,684,15,34.2,28.17,"Pattarina - die Schnittmuster-App",1.125925,1,"lunes","lunes",0,0,1,0,3869
"3853",2019-04-01,2019-04-22,2019,4,1,2019,4,22,"United States","Nashville","Art","Art","0",87,3412,41,1,0,11,1,7,34.8571428571429,70,1,21,"USD",2000,95.2380952380952,1184,0.592,"Cancelled by Creator","fail",3,37,35,5,5,32,"Dessert Beetles: An Enamel Pin Collection",1,1,"lunes","lunes",0,0,1,0,3870
"3854",2019-03-19,2019-04-22,2019,3,19,2019,4,22,"Germany","Berlin","Design","Product Design","0",94,6544,55,1,15,9,1,2,1.7031375,2.27085,1.135425,34,"EUR",22708.5,758.347018014706,20412.67065,0.8989,"Funding Unsuccessful","fail",3,15,13,0,2.6,1198.53,"PANORAMA – Dein Dachzelt für kurze und lange Erlebnisse",1.135425,1,"martes","lunes",0,0,0,0,3871
"3855",2019-03-18,2019-04-22,2019,3,18,2019,4,22,"France","France","Film & Video","Film & Video","0",102,12580,8,1,0,2,1,9,265.762705555556,1133.585,11.33585,35,"EUR",13603.02,440.576555048571,385.4189,0.0283,"Funding Unsuccessful","fail",0,9,4,0,0.44,37.78,"TRIANGLE",1.133585,1,"lunes","lunes",0,0,0,0,3872
"3856",2019-04-10,2019-04-24,2019,4,10,2019,4,24,"United States","Atlanta","Art","Digital Art","0",113,2447,55,1,0,16,0,11,26,50,1,14,"USD",240,17.1428571428571,320,1.3333,"Funding Successful","success",7,22,21,0,1.91,14.55,"Small Fry Friends | 1.25"" Hard Enamel Pins QUICKstarter",1,1,"miércoles","miércoles",0,0,1,0,3873
"3857",2019-02-21,2019-04-22,2019,2,21,2019,4,22,"United States","Portland","Food","Spaces","0",91,3096,16,1,2,2,1,13,432.538461538462,2500,1,60,"USD",45000,750,8443,0.1876,"Funding Unsuccessful","fail",18,97,83,0,6.38,87.04,"Good Life Market",1,1,"jueves","lunes",0,0,0,0,3874
"3858",2019-02-22,2019-04-23,2019,2,22,2019,4,23,"United States","Boston","Music","Pop","0",74,867,45,1,0,1,1,3,12.3333333333333,20,5,60,"USD",1000,16.6666666666667,1046,1.046,"Funding Successful","success",1,14,9,0,3,74.71,"Hazel Bloom: Music Video and Merch For New EP",1,1,"viernes","martes",0,0,0,0,3875
"3859",2019-03-14,2019-04-22,2019,3,14,2019,4,22,"United States","Los Angeles","Games","Playing Cards","0",72,5515,23,1,0,36,0,10,77.4,165,15,39,"USD",25000,641.025641025641,58681,2.3472,"Funding Successful","success",7,827,816,94,68,70.96,"Ascension Playing Cards",1,1,"jueves","lunes",0,0,1,0,3876
"3860",2019-04-07,2019-04-22,2019,4,7,2019,4,22,"United States","Nashville","Food","Events","0",55,963,34,1,0,0,1,3,51.6666666666667,100,5,15,"USD",3000,200,1,3e-04,"Funding Unsuccessful","fail",0,1,0,0,0,1,"In need of a Mixer and POS Station",1,1,"domingo","lunes",1,0,1,0,3877
"3861",2019-02-22,2019-04-23,2019,2,22,2019,4,23,"United States","Atlanta","Film & Video","Film & Video","0",10,0,10,1,0,1,0,1,20,20,20,60,"USD",1500,25,2,0.0013,"Funding Unsuccessful","fail",0,2,0,0,0,1,"DMo Speaks",1,1,"viernes","martes",0,0,0,0,3878
"3862",2019-03-24,2019-04-23,2019,3,24,2019,4,23,"United States","Orlando","Games","Video Games","0",45,2508,10,1,0,5,1,6,49.3333333333333,125,1,30,"USD",2500,83.3333333333333,831,0.3324,"Cancelled by Creator","fail",1,22,14,0,2.33,37.77,"Rebuild VR",1,1,"domingo","martes",1,0,0,0,3879
"3863",2019-03-24,2019-04-23,2019,3,24,2019,4,23,"United States","Charlotte","Games","Tabletop Games","0",35,1632,15,1,0,25,1,6,147.833333333333,565,1,30,"USD",35000,1166.66666666667,1606,0.0459,"Cancelled by Creator","fail",1,17,16,10,2.29,94.47,"Age of Eternity",1,1,"domingo","martes",1,0,0,0,3880
"3864",2019-03-22,2019-04-23,2019,3,22,2019,4,23,"Germany","Horb","Photography","Photobooks","0",66,2499,38,1,0,13,1,6,594.892275,3396.15,5.66025,32,"EUR",2830.125,100.120093945313,669.04155,0.2364,"Funding Unsuccessful","fail",0,17,13,0,2.17,34.76,"„The Most Interesting Views of Peking“",1.13205,1,"viernes","martes",0,0,0,0,3881
"3865",2019-04-08,2019-04-23,2019,4,8,2019,4,23,"United States","Clearwater","Fashion","Accessories","0",83,1714,28,1,0,11,0,22,56.0909090909091,116,8,15,"USD",5000,333.333333333333,5176,1.0352,"Funding Successful","success",3,135,130,10,5.91,38.34,"Enamel pins with a porpoise!",1,1,"lunes","martes",0,0,1,0,3882
"3866",2019-03-19,2019-04-23,2019,3,19,2019,4,23,"United States","Irvine","Design","Product Design","0",39,1175,52,1,6,30,2,5,68.4,144,36,35,"USD",12000,342.857142857143,16938,1.4115,"Funding Successful","success",2,177,171,12,34.2,95.69,"All-in-one neck pillow and blanket by common journey",1,1,"martes","martes",0,0,0,0,3883
"3867",2019-03-09,2019-04-23,2019,3,9,2019,4,23,"United States","Herndon","Publishing","Children's Books","0",127,0,16,1,0,1,0,1,5,5,5,45,"USD",3985,88.5555555555556,51,0.0128,"Funding Unsuccessful","fail",3,2,0,0,0,25.5,"Lost Little Bird",1,1,"sábado","martes",1,0,1,0,3884
"3868",2019-03-19,2019-04-23,2019,3,19,2019,4,23,"France","Paris","Design","Product Design","0",67,1232,24,1,12,64,3,10,128.98428,369.013125,1.135425,35,"EUR",8515.6875,276.254985133929,23258.0457,2.7312,"Funding Successful","success",10,226,218,8,21.8,90.64,"A Superior Cork Yoga Mat",1.135425,1,"martes","martes",0,0,0,0,3885
"3869",2019-03-25,2019-04-24,2019,3,25,2019,4,24,"United States","Brooklyn","Comics","Comic Books","0",132,0,15,1,0,15,1,15,53.5333333333333,200,3,30,"USD",695,23.1666666666667,2218,3.1914,"Funding Successful","success",13,79,68,3,3.09,28.08,"Stormchasers #3",1,1,"lunes","miércoles",0,0,0,0,3886
"3870",2019-02-22,2019-04-23,2019,2,22,2019,4,23,"United States","Fairbanks","Crafts","Crafts","0",135,1068,23,1,0,1,0,2,17.5,25,10,60,"USD",7500,125,108,0.0144,"Funding Unsuccessful","fail",0,6,3,0,1.5,18,"Personalized Engravings",1,1,"viernes","martes",0,0,0,0,3887
"3871",2019-03-26,2019-04-25,2019,3,26,2019,4,25,"United States","Maplewood","Games","Tabletop Games","0",133,4884,39,1,0,41,1,6,89.1666666666667,250,5,30,"USD",18000,600,18293,1.0163,"Funding Successful","success",13,181,162,12,27,101.07,"Fraud - The Game of White-Collar Crime™",1,1,"martes","jueves",0,0,0,0,3888
"3872",2019-03-08,2019-04-22,2019,3,8,2019,4,22,"United States","Dunedin","Film & Video","Webseries","0",87,2050,20,1,0,4,1,11,82.3636363636364,500,1,45,"USD",1000,22.2222222222222,1075,1.075,"Funding Successful","success",0,29,23,0,1.44,37.07,"Something Planet 2.0",1,1,"viernes","lunes",0,0,1,0,3889
"3873",2019-02-22,2019-04-23,2019,2,22,2019,4,23,"United States","Boston","Music","Country & Folk","0",120,1233,11,1,0,4,1,13,176.230769230769,1000,1,60,"USD",7500,125,7993,1.0657,"Funding Successful","success",6,152,135,1,8.44,52.59,"Fly Me Home",1,1,"viernes","martes",0,0,0,0,3890
